1;SAEZ;6;2017-11-10;57999;1;10;Humidity;20;%;2;Bathroom
1;SAEZ;6;2017-11-10;57999;1;10;Humidity;20;%;2;Bathroom
1;SAEZ;6;2017-11-10;57999;1;10;Humidity;20;%;2;Bathroom
1;SAEZ;6;2017-11-10;57999;1;10;Humidity;20;%;2;Bathroom
1;SAEZ;6;2017-11-10;57999;1;10;Humidity;20;%;2;Bathroom
1;SAEZ;6;2017-11-10;57994;1;11;PIR;1;SANSUNITE;0;Bathroom
1;SAEZ;6;2017-11-10;57994;1;11;PIR;1;SANSUNITE;0;Bathroom
1;SAEZ;6;2017-11-10;57994;1;11;PIR;1;SANSUNITE;0;Bathroom
1;SAEZ;6;2017-11-10;57994;1;11;PIR;1;SANSUNITE;0;Bathroom
1;SAEZ;6;2017-11-10;57994;1;11;PIR;1;SANSUNITE;0;Bathroom
1;SAEZ;6;2017-11-10;57994;1;11;PIR;1;SANSUNITE;0;Bathroom
1;SAEZ;6;2017-11-10;57994;1;11;PIR;1;SANSUNITE;0;Bathroom
1;SAEZ;6;2017-11-10;57994;1;11;PIR;1;SANSUNITE;0;Bathroom
1;SAEZ;6;2017-11-10;57994;1;11;PIR;1;SANSUNITE;0;Bathroom
1;SAEZ;6;2017-11-10;57994;1;11;PIR;1;SANSUNITE;0;Bathroom
1;SAEZ;6;2017-11-10;57994;1;11;PIR;1;SANSUNITE;0;Bathroom
1;SAEZ;6;2017-11-10;57994;1;11;PIR;1;SANSUNITE;0;Bathroom
1;SAEZ;6;2017-11-10;57994;1;11;PIR;1;SANSUNITE;0;Bathroom
1;SAEZ;6;2017-11-10;57994;1;11;PIR;1;SANSUNITE;0;Bathroom
1;SAEZ;6;2017-11-10;57994;1;11;PIR;1;SANSUNITE;0;Bathroom
1;SAEZ;6;2017-11-10;57994;1;11;PIR;1;SANSUNITE;0;Bathroom
1;SAEZ;6;2017-11-10;57994;1;11;PIR;1;SANSUNITE;0;Bathroom
1;SAEZ;6;2017-11-10;57994;1;11;PIR;1;SANSUNITE;0;Bathroom
1;SAEZ;6;2017-11-10;57999;1;10;Humidity;20;%;2;Bathroom
1;SAEZ;6;2017-11-10;57999;1;10;Humidity;20;%;2;Bathroom
1;SAEZ;6;2017-11-10;57999;1;12;Light;300;Lux;3;Bathroom
1;SAEZ;6;2017-11-10;57999;1;10;Humidity;10;%;2;Bathroom
1;SAEZ;6;2017-11-10;57999;1;60;Humidity;10;%;2;Bathroom
1;SAEZ;6;2017-11-10;57999;1;10;Humidity;60;%;2;Bathroom
1;SAEZ;6;2017-11-10;57999;1;10;Humidity;30;%;2;Bathroom
